profile_id,username_length,bio_length,followers_count,following_count,posts_count,engagement_rate,profile_picture,verified_status,account_age_days,external_url,suspicious_keywords_count,hashtags_count,average_likes,average_comments,label,ratio
1861,14,4,16353,434,15,0.0079136494334972,0,0,61,0,2,2,913,8,fake,37.59310344827586
1862,13,61,6975,1475,299,0.009106618208218,1,0,963,1,4,4,415,64,real,4.725609756097561
1863,11,21,5302,151,10,0.0069407096384256,0,0,7,0,8,2,252,92,fake,34.88157894736842
1864,7,53,6714,254,34,0.0193700292785702,1,0,879,0,3,2,470,59,real,26.32941176470588
1865,7,7,2809,158,46,0.0051550988445058,0,0,30,0,7,4,286,30,fake,17.666666666666668
1866,6,100,2521,3859,218,0.0661303962286866,1,0,584,0,1,4,478,32,real,0.6531088082901555
1867,9,56,153,1415,315,0.0911256151834288,1,0,590,1,3,8,229,75,real,0.10805084745762712
1868,16,137,7377,991,89,0.0403756610478346,0,0,189,0,2,0,234,20,real,7.436491935483871
1869,16,2,6830,385,34,0.0089739678612245,0,0,15,0,8,0,934,16,fake,17.694300518134714
1870,7,5,19381,235,47,0.0079170151279705,0,0,4,0,4,8,110,25,fake,82.12288135593221
1871,18,2,17156,483,19,0.0081601084182446,0,0,63,1,5,4,863,60,fake,35.446280991735534
1872,10,7,16869,34,36,0.0030955047299946,0,0,70,0,9,3,643,45,fake,481.9714285714286
1873,6,2,9559,4650,362,0.0868757230536587,1,1,558,0,4,1,739,9,real,2.05525693399269
1874,16,11,3130,187,40,0.0042345827340239,0,0,38,1,3,8,516,51,fake,16.648936170212767
1875,7,26,5412,374,4,0.0070680226412325,0,0,47,1,2,5,596,61,fake,14.432
1876,9,46,9559,1479,130,0.0140064559358936,0,1,762,1,2,8,340,40,real,6.458783783783784
1877,16,75,7338,2710,223,0.0348274615363191,0,0,588,1,1,4,246,61,real,2.7067502766506824
1878,15,37,4643,3015,196,0.0389549164481522,1,1,74,1,3,3,348,67,real,1.5394562334217508
1879,15,140,3202,4868,467,0.0511295746246034,0,0,511,1,4,6,761,80,real,0.6576299034709386
1880,5,26,11884,104,35,0.0037106230320775,0,0,60,1,2,4,515,76,fake,113.18095238095238
1881,17,57,733,4729,251,0.0874296560222174,0,1,585,1,0,7,174,15,real,0.15496828752642705
1882,5,49,5704,665,95,0.0134525492289184,0,1,102,1,2,7,855,53,real,8.564564564564565
1883,14,29,3020,2778,25,0.0172789651882463,0,0,606,0,1,1,678,4,real,1.0867218423893488
1884,13,100,5565,52,110,0.0357640549588911,0,1,581,1,4,4,732,23,real,105.0
1885,11,24,77,2321,453,0.0290743865890673,1,0,65,0,4,9,942,27,real,0.03316106804478897
1886,5,3,3796,62,12,0.0049397465327548,0,0,99,0,5,7,798,37,fake,60.25396825396825
1887,19,125,1547,4701,185,0.0902776047764545,1,1,953,1,2,2,737,77,real,0.3290089323692046
1888,16,1,15007,313,16,0.0064651296770512,0,0,2,1,3,6,227,43,fake,47.79299363057325
1889,18,46,5690,2120,167,0.0653602952535226,1,0,532,1,0,2,754,37,real,2.6826968411126826
1890,12,27,15965,79,25,0.0043775840158428,0,0,69,1,8,5,385,85,fake,199.5625
1891,7,38,4835,570,378,0.0525202200230797,0,0,715,0,2,1,21,29,real,8.467600700525393
1892,12,15,8757,1340,4,0.0208326946860039,0,1,410,0,1,5,441,29,real,6.530201342281879
1893,19,21,6058,1322,76,0.0524688412093477,1,0,300,1,2,5,92,49,real,4.578987150415722
1894,9,24,7745,185,43,0.0079303960716289,0,0,8,0,7,7,440,75,fake,41.63978494623656
1895,5,148,9953,3012,207,0.0742457564213556,0,1,454,1,3,4,634,51,real,3.3033521407235313
1896,11,15,2951,3413,256,0.0219882989707349,0,1,574,0,3,0,487,50,real,0.864381956649092
1897,9,9,13887,141,19,0.0011627883888451,0,0,51,0,3,7,792,28,fake,97.79577464788733
1898,10,30,5101,2661,254,0.0364027469214566,0,0,637,1,3,8,716,74,real,1.916228399699474
1899,10,31,1611,1824,437,0.0959439595741165,0,0,301,1,0,0,378,5,real,0.8827397260273973
1900,12,8,1490,1751,10,0.0443944960326719,0,1,779,0,4,4,662,56,real,0.8504566210045662
1901,13,138,6240,4711,436,0.0755093967298146,0,1,456,1,4,5,964,64,real,1.3242784380305603
1902,6,9,9304,3818,7,0.0750811381374439,0,1,989,0,3,3,978,89,real,2.4362398533647553
1903,13,16,3286,2887,408,0.0265544184803241,1,1,202,1,2,1,645,97,real,1.1378116343490305
1904,16,14,6202,417,38,0.0071805650978201,0,0,94,1,7,4,150,17,fake,14.83732057416268
1905,19,47,5509,4093,31,0.0894302893318648,0,0,856,1,2,3,729,97,real,1.3456277479237908
1906,15,110,6283,755,471,0.0475197719456949,0,0,302,1,3,6,636,89,real,8.31084656084656
1907,14,122,1309,567,27,0.0945117507342546,0,0,624,1,4,5,727,97,real,2.3045774647887325
1908,13,148,5828,3311,205,0.0214458229324161,0,1,337,1,4,2,465,55,real,1.7596618357487923
1909,17,100,6711,951,492,0.007415910577403,1,1,32,1,2,8,511,9,real,7.04936974789916
1910,14,12,2555,499,32,0.0014521006061127,0,0,19,0,2,3,412,91,fake,5.11
1911,19,23,12882,424,29,0.0093783965492852,0,0,94,1,8,4,962,89,fake,30.31058823529412
1912,14,14,12764,348,15,0.0031403768069495,0,0,31,0,7,2,297,68,fake,36.5730659025788
1913,11,35,8279,1620,254,0.0679393488112426,0,1,759,1,2,7,364,73,real,5.107341147439852
1914,5,21,5443,468,6,0.0079543236103947,0,0,80,0,2,6,352,79,fake,11.605543710021323
1915,11,18,14583,422,29,0.0052141697810867,0,0,22,1,6,6,158,16,fake,34.47517730496454
1916,14,87,1542,1597,238,0.0844426333120086,1,1,541,1,1,7,219,16,real,0.9649561952440551
1917,9,103,8439,4031,206,0.0569141570454268,1,1,48,0,1,6,121,13,real,2.0930059523809526
1918,10,14,5263,1346,317,0.038236459791671,1,0,250,1,0,2,663,78,real,3.907201187824796
1919,14,95,2006,3147,282,0.0934558072543281,1,0,226,1,1,2,985,86,real,0.6372299872935197
1920,11,17,9522,398,1,0.0009108706658787,0,0,33,1,5,1,545,85,fake,23.86466165413534
1921,18,0,287,42,44,0.0538819367249669,0,1,665,1,4,0,58,73,real,6.674418604651163
1922,19,121,3099,3424,104,0.0446114307125187,0,0,485,1,0,4,809,63,real,0.9048175182481751
1923,9,125,533,1166,347,0.0564818313960197,1,1,328,0,1,3,340,41,real,0.45672664952870606
1924,11,56,4285,3136,280,0.0470505078992327,0,1,797,1,3,1,374,53,real,1.365954733822123
1925,13,80,5375,70,233,0.0047967558579475,1,0,180,0,0,0,20,68,real,75.70422535211267
1926,7,12,11136,347,11,0.0058258685439109,0,0,86,0,8,2,197,74,fake,32.0
1927,12,140,8177,1553,43,0.0444393818915769,1,1,665,0,2,5,518,99,real,5.261904761904762
1928,6,19,10876,460,42,0.0091217773688256,0,0,72,0,3,1,589,9,fake,23.592190889370933
1929,15,5,4585,4086,224,0.0139187802757987,0,1,23,0,4,9,454,51,real,1.1218497675556642
1930,11,83,7737,3398,429,0.0003387847982639,0,1,930,0,0,6,99,48,real,2.2762577228596648
1931,17,51,1807,2762,141,0.0245290093643642,0,0,963,0,0,6,631,80,real,0.6539992761491132
1932,6,19,1746,369,39,0.001572344044379,0,0,37,0,4,2,910,49,fake,4.718918918918919
1933,19,80,7332,1164,175,0.0099194530112878,1,1,370,1,3,0,685,18,real,6.2935622317596565
1934,18,62,6510,4415,141,0.0908887440386467,0,0,245,0,0,8,457,10,real,1.4741847826086956
1935,8,48,825,3863,448,0.0215022569356184,1,0,802,1,0,4,727,85,real,0.21350931677018634
1936,11,0,3184,340,0,0.0032130694936083,0,0,12,0,5,1,41,54,fake,9.337243401759531
1937,7,111,6676,3442,81,0.0181507961621495,0,0,373,0,2,7,336,79,real,1.9390066802207377
1938,6,108,152,347,134,0.0013981712971364,0,1,285,1,4,9,83,15,real,0.4367816091954023
1939,15,64,1420,19,206,0.0771805468478234,0,0,521,0,3,9,260,11,real,71.0
1940,14,80,544,4154,343,0.0875034531245258,0,0,450,1,3,3,459,40,real,0.1309265944645006
1941,11,24,15052,222,2,0.0043915867095774,0,0,69,0,9,9,915,47,fake,67.49775784753363
1942,5,15,10576,487,7,0.0027505306334065,0,0,64,1,7,6,364,20,fake,21.672131147540984
1943,18,31,1042,1658,242,0.0285277996940879,1,1,647,1,0,4,542,98,real,0.6280892103676914
1944,19,25,10210,220,25,0.0094377947473636,0,0,25,0,6,2,305,22,fake,46.199095022624434
1945,12,7,16079,446,39,0.0037750026480846,0,0,54,0,5,9,307,48,fake,35.970917225950785
1946,7,145,6095,2140,456,0.0247351371817742,0,1,136,0,3,7,337,82,real,2.8468005604857543
1947,16,22,8148,354,10,0.0065806205848567,0,0,29,0,2,1,311,16,fake,22.952112676056338
1948,16,82,1182,2406,55,0.043944822329292,0,0,119,1,1,0,521,5,real,0.49106771915247194
1949,17,42,9090,4376,14,0.0297847348360021,1,0,374,1,3,4,347,65,real,2.0767649074708703
1950,6,115,4527,1516,184,0.0455915937022113,1,1,274,1,4,3,594,83,real,2.984179301252472
1951,7,77,8017,2168,313,0.0071206717541232,0,0,870,1,2,9,383,74,real,3.6961733517750117
1952,9,57,1651,2926,418,0.0798687370930362,0,0,878,1,3,6,562,21,real,0.5640587632388111
1953,15,5,13855,73,20,0.0022391676437006,0,0,13,1,5,8,103,61,fake,187.22972972972974
1954,12,2,16473,44,4,0.0021970593748164,0,0,26,1,8,5,141,77,fake,366.06666666666666
1955,14,19,19408,21,39,0.0017584933560393,0,0,22,0,7,0,620,55,fake,882.1818181818181
1956,11,58,4736,1676,7,0.0955098556165686,1,1,749,0,0,7,919,24,real,2.8240906380441264
1957,11,15,10734,440,25,0.0043481226352672,0,0,93,0,5,1,919,23,fake,24.34013605442177
1958,16,133,3733,4146,214,0.088274207620708,1,1,277,0,4,3,62,87,real,0.9001687967205209
1959,11,120,373,2979,172,0.0809473209615434,1,1,138,0,3,2,505,11,real,0.12516778523489933
1960,19,82,3319,2699,222,0.0967859924081416,1,1,874,0,1,5,238,47,real,1.2292592592592593
1961,12,26,555,2336,39,0.0477890660945749,0,1,132,0,4,1,649,2,real,0.2374839537869063
1962,5,79,3250,2820,496,0.0727397293845951,1,1,44,0,1,4,221,70,real,1.152073732718894
1963,8,133,6675,2526,181,0.0370710657037784,0,0,123,1,1,8,806,53,real,2.6414721013058964
1964,17,1,15219,355,20,0.0053285820229005,0,0,76,0,8,2,800,11,fake,42.75
1965,10,22,12238,320,8,0.0001074816575158,0,0,92,0,5,1,513,15,fake,38.124610591900314
1966,13,1,15357,257,16,0.0083292342761311,0,0,73,0,7,1,504,73,fake,59.52325581395349
1967,17,79,3850,3631,477,0.0982044622786384,1,1,126,1,2,8,862,12,real,1.0600220264317182
1968,6,29,8197,121,36,0.0051275389253109,0,0,10,0,4,5,680,36,fake,67.18852459016394
1969,5,14,2702,334,1,0.0015720992341643,0,0,48,1,6,1,873,92,fake,8.065671641791045
1970,17,88,4621,3132,382,0.0626463855254055,1,0,576,1,0,2,242,23,real,1.4749441429939356
1971,14,9,6529,476,46,0.0006729331250298,0,0,42,0,5,0,80,27,fake,13.68763102725367
1972,16,94,5214,662,174,0.0662185885711833,0,0,744,1,0,1,726,88,real,7.864253393665158
1973,18,1,7298,630,335,0.011618077501189,1,0,51,0,3,1,198,14,real,11.565768621236133
1974,6,119,3213,3800,114,0.0555018524205291,1,1,137,0,1,1,672,54,real,0.8453038674033149
1975,11,21,2254,1655,389,0.0287212571127361,0,1,158,0,1,6,17,99,real,1.3611111111111112
1976,7,0,8216,100,39,0.0006319929712932,0,0,90,1,5,2,341,27,fake,81.34653465346534
1977,14,56,651,4522,480,0.0762071653439725,0,0,593,0,3,3,621,21,real,0.143931019235021
1978,6,71,3093,4769,299,0.0972514482159742,1,0,744,0,0,1,25,49,real,0.6484276729559748
1979,18,21,13612,303,27,0.0025764348685852,0,0,59,0,4,4,675,62,fake,44.776315789473685
1980,15,19,8655,38,26,0.0049929214797097,0,0,53,1,3,8,678,77,fake,221.92307692307693
1981,11,113,875,3698,11,0.0195422586638349,0,1,911,1,1,8,102,72,real,0.23655041903217086
1982,17,15,783,1389,403,0.001115458731183,1,1,964,1,2,6,271,44,real,0.5633093525179856
1983,17,82,4742,4253,300,0.0242325730246321,0,1,326,1,2,7,558,44,real,1.1147155618241655
1984,6,71,3528,2055,191,0.0678775983520428,0,1,640,0,4,4,170,98,real,1.715953307392996
1985,7,123,6805,3058,231,0.0231088922134568,1,0,638,0,3,4,360,61,real,2.224583197123243
1986,15,112,6994,1398,442,0.0509003445482618,0,1,829,1,2,2,183,42,real,4.999285203716941
1987,11,14,6417,21,39,0.0086023953600299,0,0,40,0,5,5,326,23,fake,291.6818181818182
1988,18,23,17133,156,0,0.009029654268909,0,0,75,1,8,0,946,73,fake,109.12738853503184
1989,8,52,749,4334,217,0.0394629069906032,0,1,377,0,1,2,27,1,real,0.17277970011534025
1990,17,74,1555,3933,277,0.0372468938912108,0,0,869,0,4,1,495,36,real,0.39527198779867817
1991,18,132,9337,277,352,0.0455735814008484,1,1,919,1,4,6,376,55,real,33.5863309352518
1992,5,26,5137,4231,486,0.0177041441059906,0,1,333,1,4,8,360,16,real,1.2138468809073724
1993,17,139,6957,1735,302,0.0634000767415988,1,1,175,0,2,3,537,89,real,4.007488479262673
1994,18,144,6630,1122,28,0.0364152819104605,0,0,657,1,1,6,881,18,real,5.903829029385574
1995,9,133,9075,2685,469,0.0852365349262043,0,1,441,0,4,7,444,98,real,3.3786299329858527
1996,16,96,4565,4794,300,0.0756552660057816,0,0,126,0,3,9,942,38,real,0.9520333680917622
1997,13,4,5655,1290,76,0.061051316409216,1,1,694,0,4,1,279,67,real,4.380325329202169
1998,12,56,8953,1242,8,0.0364202222649516,1,1,219,0,0,6,880,20,real,7.202735317779566
1999,16,77,7134,4386,23,0.0209931831673484,1,0,948,1,1,2,77,19,real,1.6261682242990654
2000,19,68,9055,4548,14,0.0776151864105623,1,0,278,0,0,7,39,13,real,1.9905473730490217
2001,13,117,3742,1873,163,0.0486409098991086,1,1,485,0,1,5,325,17,real,1.9967982924226253
2002,14,119,2293,4942,12,0.0224750038177357,0,0,595,0,3,2,830,78,real,0.4638883269269674
2003,18,58,9531,4494,346,0.0195174615040006,0,1,935,1,2,7,746,30,real,2.12035595105673
2004,13,32,8679,626,171,0.0165400904501359,1,1,995,0,2,2,173,86,real,13.842105263157896
2005,19,61,7008,156,356,0.0777161196205595,1,0,141,1,1,8,935,43,real,44.63694267515923
2006,11,0,7324,146,45,0.008323279199794,0,0,62,1,7,2,329,48,fake,49.82312925170068
2007,8,111,1279,4735,199,0.0526642263525197,1,0,607,1,0,0,23,43,real,0.2700591216216216
2008,9,18,7878,3687,484,0.0451546360973056,0,1,877,1,3,1,288,93,real,2.136117136659436
2009,5,24,9313,347,10,0.0032856346812072,0,0,6,1,9,3,441,66,fake,26.761494252873565
2010,18,21,15459,166,38,0.0030655775170609,0,0,4,1,8,1,677,53,fake,92.5688622754491
2011,5,32,9671,23,377,0.086774739008173,1,0,52,1,4,3,643,72,real,402.9583333333333
2012,7,15,17649,268,17,0.0098745834515499,0,0,91,0,7,3,272,78,fake,65.6096654275093
2013,17,83,7567,1731,163,0.0015366250734723,0,0,613,0,2,3,691,34,real,4.368937644341801
2014,18,29,19508,96,26,0.0068128062998745,0,0,55,1,9,0,531,77,fake,201.11340206185568
2015,12,78,8443,4963,60,0.060619353742414,1,0,713,1,3,8,973,74,real,1.7008460918614021
2016,18,17,17815,167,46,0.0030495194125754,0,0,88,1,5,9,181,72,fake,106.04166666666667
2017,6,23,5974,195,9,0.003290801523248,0,0,69,0,3,6,367,71,fake,30.479591836734695
2018,8,127,8094,4569,423,0.0154075732473083,1,0,199,1,1,1,22,13,real,1.7711159737417943
2019,6,4,13723,353,35,0.0043464443931069,0,0,3,0,7,2,734,90,fake,38.76553672316384
2020,18,147,79,1254,476,0.0182651618743772,0,1,729,0,3,7,682,56,real,0.06294820717131475
2021,9,28,3934,3233,381,0.0750523980696749,0,1,46,1,2,6,241,59,real,1.2164502164502164
2022,13,23,6210,3480,154,0.033908761326268,0,1,505,0,3,3,485,32,real,1.7839701235277219
2023,5,20,16473,318,20,0.0062180669782483,0,0,7,1,8,3,480,83,fake,51.63949843260188
2024,9,62,9002,3979,243,0.0047865598906107,0,0,514,1,0,8,169,79,real,2.261809045226131
2025,18,104,8129,1316,161,0.0407860025590913,1,1,895,1,1,4,648,54,real,6.172361427486712
2026,19,56,2789,2131,67,0.0705034522263332,0,0,17,0,4,4,569,2,real,1.3081613508442778
2027,13,135,4930,2412,343,0.0226870516331494,0,1,315,1,1,6,270,37,real,2.0430998756734358
2028,19,61,765,506,276,0.0795287044797222,0,1,436,0,1,0,582,83,real,1.5088757396449703
2029,5,4,2085,366,27,0.0089797915997167,0,0,88,1,9,2,643,97,fake,5.6811989100817435
2030,13,22,19869,238,0,0.001983071196964,0,0,86,1,9,1,611,33,fake,83.13389121338912
2031,12,5,9523,919,448,0.0353548854204337,0,1,978,1,2,9,368,1,real,10.351086956521739
2032,8,57,2340,382,488,0.0482451470381117,0,0,899,1,3,5,264,28,real,6.1096605744125325
2033,16,68,5715,4467,258,0.0597349300977853,0,1,371,1,3,5,611,17,real,1.2790957923008057
2034,15,61,8311,1354,491,0.047246211391489,1,1,165,0,4,9,524,57,real,6.133579335793358
2035,14,81,1026,333,306,0.069831332394056,1,1,609,1,2,0,289,70,real,3.07185628742515
2036,9,70,7357,2441,334,0.0433696933106959,0,1,617,1,1,5,126,52,real,3.012694512694513
2037,17,130,8226,4680,94,0.020227318174203,1,0,24,1,4,9,619,44,real,1.7573168126468703
2038,9,9,4948,4841,437,0.0213933782801047,1,1,712,0,2,1,171,84,real,1.0218917802560925
2039,15,22,16771,13,13,0.0008440339768446,0,0,12,1,8,3,861,47,fake,1197.9285714285713
2040,16,9,9292,66,19,0.0040575212395423,0,0,99,1,5,5,896,13,fake,138.6865671641791
2041,10,34,6210,3930,245,0.0748917640478519,1,0,801,1,1,2,999,76,real,1.57975069956754
2042,11,1,8381,1225,220,0.0794162708837609,1,1,844,1,4,2,307,30,real,6.83605220228385
2043,12,123,241,1705,122,0.020246754209575,0,1,854,0,0,2,925,85,real,0.14126611957796015
2044,19,26,11346,447,8,0.0024545548261057,0,0,17,1,5,3,306,66,fake,25.325892857142858
2045,18,73,8544,4824,261,0.0502402793480126,1,1,138,0,4,8,603,53,real,1.770777202072539
2046,12,22,8202,37,44,0.005760326734391,0,0,67,0,5,3,367,18,fake,215.8421052631579
2047,15,38,2633,1029,272,0.0706765281861631,1,1,574,0,4,3,669,28,real,2.5563106796116504
2048,18,19,8656,3275,372,0.0722433423022413,0,1,811,0,4,3,527,4,real,2.642246642246642
2049,17,40,6411,1413,59,0.0085043621306071,0,0,709,1,3,6,387,42,real,4.533946251768034
2050,6,147,7082,1436,405,0.021999112689693,0,0,889,1,4,4,706,6,real,4.928322894919972
2051,13,107,2286,673,407,0.0008814833294472,1,0,571,0,3,1,435,9,real,3.391691394658754
2052,11,146,7403,2657,124,0.0716127640476737,0,1,265,0,3,6,773,20,real,2.7851768246802107
2053,8,11,14174,25,26,0.0069921483714742,0,0,75,0,6,2,546,94,fake,545.1538461538462
2054,8,110,3884,1048,340,0.0786652516076346,1,0,188,1,1,0,562,38,real,3.7025738798856054
2055,15,65,4540,2835,50,0.0338936219937026,1,1,63,0,3,8,178,68,real,1.6008462623413258
2056,12,52,7174,3013,177,0.0819333752298861,0,0,820,0,2,4,524,50,real,2.380225613802256
2057,8,33,4507,4690,138,0.0130698253748313,1,0,279,0,3,9,373,60,real,0.9607759539543808
2058,17,149,7943,1085,439,0.0173373156757508,0,0,542,0,2,0,692,13,real,7.313996316758748
2059,19,66,2145,3098,326,0.0340876539583936,0,1,171,0,0,0,439,99,real,0.6921587608906099
2060,10,133,6737,1799,169,0.0408487388882273,1,1,503,1,2,0,578,94,real,3.742777777777778
2061,9,26,1575,3046,38,0.0348702810842978,1,0,964,0,0,8,92,42,real,0.5169018706924844
2062,7,9,318,4848,68,0.0763647032523219,0,0,533,1,0,7,339,68,real,0.06558053206846773
2063,17,72,8544,3663,235,0.0096951392626714,1,1,299,1,0,5,700,25,real,2.331877729257642
2064,18,9,18183,22,48,0.0031073595371742,0,0,70,1,7,9,142,31,fake,790.5652173913044
2065,14,47,8378,4309,380,0.0837239999515459,1,1,135,1,2,5,607,12,real,1.9438515081206496
2066,15,1,6611,209,3,0.0068545128886198,0,0,36,1,2,5,466,64,fake,31.48095238095238
2067,6,99,203,983,276,0.0942343507671357,1,0,535,0,0,3,362,79,real,0.20630081300813008
2068,13,58,3267,1875,337,0.0986316842272013,1,1,442,1,1,4,792,61,real,1.7414712153518124
2069,14,1,3245,3135,98,0.008856817382508,1,0,87,1,0,9,353,53,real,1.0347576530612246
2070,13,64,952,1309,403,0.0291272522255736,0,1,31,0,4,2,103,26,real,0.7267175572519083
2071,5,82,4630,3416,14,0.0372400666035356,0,1,121,1,1,2,391,61,real,1.3549897570968685
2072,14,9,5730,1168,324,0.0776391368652726,0,1,69,0,1,9,877,10,real,4.901625320786997
2073,7,52,6363,3139,460,0.0595926812116733,1,1,646,0,1,6,771,12,real,2.0264331210191084
2074,12,78,4967,114,178,0.0644365700492567,0,0,883,0,4,4,304,22,real,43.19130434782609
2075,10,23,15191,193,36,0.003431472548578,0,0,17,0,6,7,207,53,fake,78.30412371134021
2076,9,0,6263,318,17,0.0063496813966626,0,0,86,0,3,4,88,21,fake,19.63322884012539
2077,9,47,3391,4400,118,0.0833209456910262,1,1,496,1,2,3,687,35,real,0.7705067030220405
2078,10,148,5849,1191,468,0.0705619804180144,1,0,924,0,2,2,560,71,real,4.906879194630872
2079,19,122,2890,4654,36,0.057734172519637,0,1,146,0,0,1,829,82,real,0.6208378088077336
2080,11,21,4897,3148,133,0.0889735334783056,0,1,984,1,0,2,223,27,real,1.555096856144808
2081,5,15,9626,313,30,0.0063306080674739,0,0,1,1,6,6,652,60,fake,30.656050955414013
2082,13,97,1937,3544,25,0.0201699962631025,0,1,481,1,4,7,678,99,real,0.5464033850493653
2083,7,24,4162,4206,489,0.0429745381075666,0,1,906,1,2,4,998,47,real,0.9893035417161873
2084,8,27,14,3137,495,0.0494042866935733,1,0,263,0,0,0,903,66,real,0.004461440407903123
2085,14,28,12996,290,48,0.0027815970342164,0,0,67,1,8,2,168,96,fake,44.65979381443299
2086,5,44,9564,3824,456,0.0954637513360055,1,1,992,0,1,3,843,15,real,2.500392156862745
2087,17,67,5388,4979,474,0.0128577260796878,0,0,429,1,4,9,748,24,real,1.0819277108433736
2088,15,6,6243,101,3,0.0697461267226726,1,0,86,1,2,3,566,84,real,61.205882352941174
2089,14,48,2673,456,20,0.050623103609088,0,1,16,1,3,0,210,10,real,5.849015317286652
2090,7,136,9475,118,414,0.0025632249884422,0,0,728,1,2,9,31,88,real,79.6218487394958
2091,6,29,11805,331,38,0.006357227517102,0,0,80,1,6,8,348,24,fake,35.55722891566265
2092,6,128,3669,3249,487,0.0851836808818933,1,0,118,0,0,9,251,88,real,1.128923076923077
2093,18,17,10107,167,9,0.0038095509572365,0,0,99,0,4,3,750,57,fake,60.160714285714285
2094,5,72,4773,4547,486,0.0228942336139445,1,0,395,0,2,1,915,34,real,1.049472295514512
2095,12,45,6747,1255,142,0.0121622890680094,0,0,979,1,0,8,247,41,real,5.371815286624204
2096,7,26,11467,369,8,0.0033645494436066,0,0,78,0,3,3,158,40,fake,30.991891891891893
2097,7,31,6032,287,418,0.025542828104609,1,0,162,1,1,3,794,11,real,20.944444444444443
2098,10,6,9839,268,27,0.0028928774706649,0,0,49,1,9,5,588,90,fake,36.57620817843866
2099,17,3,19679,416,27,0.0034564526013428,0,0,51,0,3,7,16,1,fake,47.19184652278177
2100,12,73,7328,2932,424,0.0574953493229641,1,0,653,0,0,4,242,30,real,2.4984657347425845
2101,17,26,13270,166,12,0.0078674489206114,0,0,71,1,3,7,878,43,fake,79.46107784431138
2102,19,9,18815,434,17,0.0024517881417251,0,0,90,1,6,0,813,82,fake,43.252873563218394
2103,13,53,8530,2811,41,0.04752465265872,1,1,28,0,3,3,777,26,real,3.033428165007112
2104,13,84,3054,39,430,0.0854607562733371,1,0,424,1,3,0,588,53,real,76.35
2105,8,126,9622,1267,91,0.0471368110172997,0,1,784,0,0,2,771,47,real,7.5883280757097795
2106,18,110,5646,374,316,0.0868628170510361,0,1,562,0,0,6,86,9,real,15.056
2107,9,14,2902,1810,397,0.0291576769575765,0,0,883,1,0,0,498,9,real,1.6024295969077857
2108,6,131,5298,914,323,0.0128813073762988,1,1,156,1,4,4,935,1,real,5.7901639344262295
2109,15,92,5822,4803,52,0.0855314464362938,1,1,324,1,3,0,96,71,real,1.2119067443796836
2110,13,122,664,2188,83,0.0587415163792666,0,1,348,1,3,5,773,44,real,0.3033348560986752
2111,12,72,5491,2860,33,0.088909239824896,0,1,121,0,4,8,976,59,real,1.9192590003495282
2112,7,146,769,2846,75,0.0937827206992383,1,0,956,1,1,2,231,56,real,0.2701088865472427
2113,15,91,6792,4456,352,0.0053628390371449,1,0,652,0,2,5,422,51,real,1.5238949966345074
2114,16,9,14887,103,11,0.006819874051463,0,0,43,0,3,3,593,16,fake,143.14423076923077
2115,17,42,5169,3883,403,0.0374964549074529,0,1,821,1,4,5,211,38,real,1.330844490216272
2116,13,120,8456,3970,196,0.0625858397070117,1,1,950,0,3,1,938,11,real,2.1294384286074037
2117,7,40,5272,1196,485,0.0793591197202323,1,0,561,1,3,3,580,25,real,4.404344193817878
2118,13,38,3833,3969,285,0.0280590215974368,0,1,164,1,0,6,285,93,real,0.9654911838790932
2119,6,112,1886,783,87,0.0556798384373171,0,0,62,0,0,5,230,83,real,2.4056122448979593
2120,16,24,3361,276,7,0.009006205849809,0,0,31,0,7,8,166,82,fake,12.133574007220217
2121,14,46,7797,4470,231,0.0134431082835734,1,0,666,0,3,6,190,59,real,1.7439051666293894
2122,13,10,13324,30,22,0.0035042894103456,0,0,24,1,4,0,734,29,fake,429.80645161290323
2123,19,109,3744,4517,291,0.0606109599852973,0,0,376,1,0,5,138,80,real,0.8286852589641435
2124,12,68,9446,4840,37,0.0949537437113651,1,1,346,0,1,2,252,40,real,1.9512497417888865
2125,13,24,1723,136,49,0.000295120644949,0,0,83,1,5,7,939,8,fake,12.576642335766424
2126,9,29,2547,356,4,0.0002460602912499,0,0,37,1,6,0,181,98,fake,7.1344537815126055
2127,15,39,5366,491,142,0.0506501201036925,1,1,585,0,4,9,512,6,real,10.90650406504065
2128,15,2,9275,417,6,0.001395028883503,0,0,65,1,5,1,489,45,fake,22.188995215311003
2129,6,61,1018,2647,406,0.0969526523324006,1,0,977,0,2,2,886,53,real,0.38444108761329304
2130,12,28,14405,360,14,0.0011004484309866,0,0,89,0,5,2,279,94,fake,39.903047091412745
2131,16,74,9712,4487,220,0.0753503901107308,0,1,354,0,2,6,430,98,real,2.163992869875223
2132,19,13,2365,359,2,0.0074808524987143,0,0,63,1,9,7,172,21,fake,6.569444444444445
2133,10,81,4768,253,239,0.0368620652498288,0,0,309,0,2,8,964,57,real,18.771653543307085
2134,12,93,2692,2642,142,0.0065842164508654,1,1,119,0,4,6,33,76,real,1.0185395384033296
2135,15,47,7321,4573,348,0.0622166924173607,0,0,519,0,0,7,506,6,real,1.60056843025798
2136,9,137,999,875,492,0.0585220329390955,1,0,767,0,0,5,202,63,real,1.1404109589041096
2137,14,81,8456,2991,362,0.0280883273067599,1,0,996,1,2,1,887,6,real,2.8262032085561497
2138,6,37,4721,1571,381,0.0910221701410312,0,0,973,0,0,0,399,53,real,3.003180661577608
