profile_id,username_length,bio_length,followers_count,following_count,posts_count,engagement_rate,profile_picture,verified_status,account_age_days,external_url,suspicious_keywords_count,hashtags_count,average_likes,average_comments,label
1017,6,144,9131,3303,462,0.07684677956641339,0,1,500,1,4,1,58,5,real
1018,10,38,1549,3339,437,0.022164731461755918,0,0,838,0,1,5,836,87,real
1019,10,136,9114,4818,126,0.026949005013336337,1,1,252,0,4,8,915,76,real
1020,7,98,653,3448,196,0.024271498679858318,0,1,906,0,3,3,776,34,real
1021,15,76,8703,234,220,0.09916730528316782,1,1,322,1,4,5,39,61,real
1022,6,114,8931,747,482,0.019740373373054256,0,1,376,1,0,3,94,87,real
1023,16,133,1293,245,90,0.0575520216966124,1,0,409,1,3,1,798,80,real
1024,5,0,15185,163,42,0.008797932352384718,0,0,65,0,9,5,511,62,fake
1025,10,2,18211,122,37,0.007493570775127645,0,0,93,0,4,6,555,69,fake
1026,16,119,4396,1898,31,0.09708541978677003,0,0,343,1,4,3,338,63,real
1027,9,20,2203,348,41,0.007627395319435024,0,0,6,1,3,6,619,44,fake
1028,18,37,2349,1269,319,0.08845719870582626,1,1,139,0,0,7,443,28,real
1029,18,141,8957,758,393,0.021455652133000228,0,1,122,1,2,2,597,70,real
1030,15,99,5940,3996,268,0.06340550560109834,1,0,420,0,4,1,696,13,real
1031,13,71,5412,3561,190,0.07608914729612402,1,1,561,0,2,4,862,43,real
1032,5,34,5673,519,348,0.09860279281964297,0,1,304,1,3,1,258,30,real
1033,19,146,5285,1833,162,0.01804238220813704,0,1,115,1,2,9,861,26,real
1034,19,29,517,4890,60,0.07660258995192964,0,1,343,1,0,4,143,81,real
1035,11,77,1446,2951,437,0.0338801169927113,0,1,251,1,1,9,699,63,real
1036,19,26,7619,495,11,0.00897684449081332,0,0,65,1,3,5,374,73,fake
1037,9,112,7364,2144,284,0.042137694121385495,0,1,731,0,0,7,749,57,real
1038,9,13,7798,126,2,0.0073633238728991615,0,0,89,1,5,5,584,64,fake
1039,18,87,3632,1232,40,0.046484980370405216,1,1,179,0,0,3,789,80,real
1040,6,3,18228,14,14,0.0033958535930349544,0,0,91,1,9,2,434,49,fake
1041,15,101,5047,1787,469,0.09951594102001213,0,0,416,1,2,1,424,52,real
1042,7,18,3971,386,47,0.0012078267964001866,0,0,22,1,6,0,779,63,fake
1043,11,21,2268,335,9,0.004218840999747373,0,0,17,1,7,1,665,82,fake
1044,10,109,7847,711,266,0.03652442016153719,1,1,124,1,1,1,521,13,real
1045,16,130,1311,2999,1,0.039278564632870494,0,1,150,1,3,4,394,93,real
1046,6,18,7380,161,177,0.06956407534454082,1,0,397,0,0,8,397,88,real
1047,10,27,16952,44,21,0.0008734341585367633,0,0,59,1,8,0,824,45,fake
1048,6,70,2165,1311,193,0.054235895049232145,0,1,780,1,4,3,458,46,real
1049,6,62,6421,3732,481,0.07683999289487799,1,0,839,1,3,9,573,77,real
1050,6,72,6375,1721,386,0.008920655881696382,0,0,1,1,2,6,312,89,real
1051,18,123,702,816,335,0.021115803743192697,0,1,673,0,3,9,108,41,real
1052,19,118,1488,4340,434,0.05021316409195325,0,1,244,0,3,2,982,46,real
1053,15,5,5744,281,22,0.0011577077699078842,0,0,29,0,9,7,315,1,fake
1054,7,18,8458,4666,342,0.02528549787625588,1,1,398,0,2,2,566,73,real
1055,19,19,8735,168,10,0.009501720928365695,0,0,67,0,5,7,51,68,fake
1056,6,119,2656,4143,497,0.0014961198256300712,0,0,879,0,1,1,477,92,real
1057,8,60,5219,1169,211,0.02645462862260417,1,0,576,1,1,4,449,12,real
1058,13,29,6543,2879,152,0.05140308194758695,0,1,299,1,3,3,336,88,real
1059,10,8,15548,219,15,0.006758869606024898,0,0,17,0,9,8,578,73,fake
1060,5,63,7221,1252,465,0.09257516930553056,1,0,954,1,2,2,42,35,real
1061,12,119,9937,357,361,0.06453456232506079,1,1,297,1,2,4,421,99,real
1062,19,51,2655,1841,138,0.04147358025299938,0,1,977,1,1,9,635,33,real
1063,16,88,8220,1579,220,0.09303511771330679,0,0,964,1,2,8,821,58,real
1064,18,10,10821,23,48,0.008516087004702992,0,0,2,1,9,5,123,35,fake
1065,11,52,7943,1928,153,0.02000089211127476,0,1,115,0,2,1,517,46,real
1066,14,77,5486,3242,248,0.013084236134881978,0,0,807,0,3,0,65,84,real
1067,7,40,7938,3768,278,0.0675811635742733,0,1,1,0,4,0,565,66,real
1068,5,67,2090,2365,439,0.055988316557698384,1,0,553,0,1,6,733,44,real
1069,9,7,6099,1407,435,0.07896736137927557,0,1,685,0,1,1,361,26,real
1070,17,1,7406,2790,303,0.07388050500786865,1,1,600,0,2,6,338,42,real
1071,8,104,9749,1834,275,0.06252115338575151,1,0,482,1,2,0,555,77,real
1072,14,124,7807,2501,492,0.09863821716288923,1,0,610,0,4,3,279,30,real
1073,12,109,871,4070,1,0.05335897301104087,1,1,600,1,4,9,205,32,real
1074,5,85,8356,414,87,0.011310575650171984,0,1,763,1,3,3,422,36,real
1075,14,119,3504,1731,286,0.08282735648159884,1,1,510,0,0,4,646,19,real
1076,5,126,914,2835,410,0.0251853362345709,0,0,335,0,3,9,88,22,real
1077,16,15,1279,3855,129,0.07773021481439184,1,1,465,0,1,0,776,65,real
1078,8,61,414,4220,77,0.09571070960000515,1,0,141,1,2,6,666,57,real
1079,12,21,4530,34,45,0.006428991932734907,0,0,32,0,3,1,92,11,fake
1080,9,11,9984,74,240,0.059603016094980116,1,1,137,0,2,1,751,26,real
1081,6,34,9766,1309,140,0.04603861756750406,1,1,959,0,2,7,146,48,real
1082,10,10,1194,4930,227,0.03644098659954033,0,1,611,1,3,8,548,19,real
1083,9,63,8948,1425,162,0.03530047509718363,1,1,663,0,3,5,698,83,real
1084,6,14,6085,344,15,0.004185400284000711,0,0,22,0,9,0,728,12,fake
1085,17,148,8472,978,127,0.0751273116937746,1,0,687,1,0,0,942,67,real
1086,18,68,5821,378,199,0.06785170694844143,0,0,167,1,4,6,933,56,real
1087,15,47,5616,242,449,0.019841010119356274,1,1,343,1,0,7,315,18,real
1088,15,8,9995,227,13,0.0002515878246158276,0,0,97,0,3,2,320,5,fake
1089,15,28,3264,263,5,0.009558370369750374,0,0,58,0,2,8,397,24,fake
1090,7,136,8475,930,137,0.047570407818905626,0,1,910,1,1,3,734,78,real
1091,19,10,1019,493,41,0.0007093247205258124,0,0,53,0,2,3,875,38,fake
1092,13,34,9360,4282,20,0.07711360481708222,1,0,880,1,4,2,924,67,real
1093,11,64,9908,1479,233,0.06612653062650915,1,0,842,1,4,7,558,70,real
1094,11,7,9973,4735,201,0.040934492088239266,1,0,65,1,2,8,515,76,real
1095,19,44,431,4269,278,0.0895412711194219,0,0,581,1,2,0,397,52,real
1096,15,86,5550,3632,130,0.01625670686634786,0,0,67,1,3,1,302,75,real
1097,10,25,19165,212,16,0.006101630660198326,0,0,86,0,8,0,188,39,fake
1098,12,75,4685,2275,147,0.011885257847623721,1,0,50,0,2,3,681,59,real
1099,8,46,9092,3799,457,0.0014949971104238902,0,1,314,0,4,9,438,26,real
1100,12,14,6758,833,28,0.08900189011487647,1,0,309,0,2,6,889,65,real
1101,8,104,6113,3441,360,0.02449535083659561,1,1,603,1,0,6,533,80,real
1102,12,146,1483,4161,307,0.07296996274467209,1,1,115,0,4,5,690,48,real
1103,13,25,3253,4223,370,0.08110153749320693,1,1,886,1,2,4,321,53,real
1104,7,51,2191,807,429,0.08589863910321169,1,0,569,1,3,3,89,9,real
1105,7,92,9651,789,161,0.09915942356641667,1,0,342,0,2,7,23,5,real
1106,15,149,3106,2860,356,0.02940397100399991,0,1,530,0,1,6,63,72,real
1107,17,20,6656,2902,339,0.07102433419272591,0,0,784,1,2,9,456,61,real
1108,6,50,9792,1903,60,0.011539985828082822,0,0,642,0,4,0,775,21,real
1109,17,37,5892,3316,124,0.04068092913568494,0,1,495,0,2,5,74,97,real
1110,14,19,5992,2912,455,0.08479716933125904,1,0,269,0,3,1,381,63,real
1111,7,131,5808,4813,70,0.036765804605910835,1,1,941,0,0,3,512,20,real
1112,7,54,9637,3728,325,0.05910953805356141,0,1,80,1,1,4,579,58,real
1113,9,9,13962,110,30,0.0010220321173051538,0,0,47,1,9,7,105,45,fake
1114,9,1,8296,370,41,0.0028414767858956835,0,0,4,0,8,5,542,22,fake
1115,6,21,17333,238,9,0.0018581745729879474,0,0,38,1,3,1,269,77,fake
1116,16,149,8466,1770,242,0.005573552650140212,0,1,822,1,2,4,594,75,real
1117,14,75,9155,3651,489,0.05739615175016297,1,0,202,0,1,4,257,82,real
1118,17,66,4534,201,248,0.08630287792502848,1,0,503,0,0,5,136,63,real
1119,10,85,6569,405,220,0.048138271174842755,0,0,737,1,1,0,508,30,real
1120,9,90,7630,4672,472,0.007852718594157282,0,0,671,1,1,7,55,63,real
1121,10,13,9748,208,45,0.005537169151588768,0,0,13,1,4,2,991,97,fake
1122,5,0,5683,883,20,0.03320738908238204,1,1,649,0,2,4,277,44,real
1123,9,71,3134,2631,493,0.01549417853379359,1,1,485,1,4,6,649,67,real
1124,13,86,8681,4345,386,0.08490345132834731,0,1,585,1,2,2,551,58,real
1125,16,5,1363,99,81,0.05215995129911216,1,1,560,0,1,9,103,65,real
1126,14,144,9091,2289,343,0.09332764123790667,0,0,18,1,0,5,745,36,real
1127,18,60,3864,466,366,0.08060165046030691,0,1,478,0,2,4,325,6,real
1128,6,11,8144,2290,485,0.06929717937736674,1,0,992,0,4,6,621,37,real
1129,5,3,19628,411,19,0.008870753451221,0,0,61,1,8,9,80,93,fake
1130,18,26,2180,1014,410,0.042782345663824994,1,1,983,0,1,2,602,75,real
1131,14,1,12755,187,48,0.0063562230779771614,0,0,87,0,5,1,458,55,fake
1132,17,123,2405,354,262,0.09107979110488679,1,0,446,1,2,3,919,77,real
1133,15,105,8230,2721,144,0.017458398467636027,1,1,340,0,4,2,376,75,real
1134,13,92,8236,4762,448,0.028606005165928552,0,1,531,1,2,3,821,59,real
1135,14,4,3725,285,8,0.006641880195062606,0,0,64,0,3,6,629,38,fake
1136,13,98,2680,1126,249,0.026336361899807925,1,0,116,0,0,4,623,25,real
1137,19,141,3375,635,113,0.020986467727912118,0,1,858,1,1,3,419,79,real
1138,13,34,598,4389,25,0.059909932510275245,0,1,74,1,2,5,100,77,real
1139,10,83,3148,1989,270,0.008892952275502386,0,0,792,1,1,6,518,33,real
1140,19,55,9105,4004,498,0.005816775872092473,0,1,269,0,3,4,886,13,real
1141,12,13,14025,321,14,0.009089314962133025,0,0,77,1,7,6,537,38,fake
1142,18,48,4096,232,61,0.07206644545078623,1,0,116,0,2,2,119,58,real
1143,15,45,8541,753,228,0.0554806758273948,1,1,686,1,2,6,784,88,real
1144,19,14,5887,139,38,0.007494252279711054,0,0,84,0,9,2,681,20,fake
1145,17,18,14658,419,1,0.008659558363840327,0,0,33,1,3,5,774,17,fake
1146,5,42,9916,3357,34,0.03654514846532736,1,1,669,0,0,7,98,24,real
1147,14,147,566,1746,192,0.0936146335432113,0,1,164,1,2,5,616,26,real
1148,8,123,8032,4049,455,0.005490489091077433,0,1,583,0,2,9,281,40,real
1149,5,5,17580,288,3,0.0041639209185986535,0,0,98,0,2,2,256,32,fake
1150,12,26,6226,297,23,0.008653563377721201,0,0,38,0,5,4,370,93,fake
1151,5,14,3828,150,17,0.006458613885658445,0,0,29,0,9,8,387,78,fake
1152,7,84,6487,1024,82,0.018404103482144673,1,1,176,1,3,7,215,37,real
1153,17,61,7510,2142,24,0.02959263489802884,1,1,973,0,4,5,354,86,real
1154,8,105,1026,2678,56,0.07170479387071048,1,0,664,1,1,8,839,98,real
1155,19,106,6480,1064,31,0.008427055918076553,1,1,694,0,4,1,807,91,real
1156,19,13,14031,22,10,0.001356077827413381,0,0,61,1,5,8,769,92,fake
1157,19,125,9040,4468,11,0.07189069446047903,1,1,991,0,3,9,464,86,real
1158,12,8,9839,2879,318,0.07296066492353426,0,0,859,0,1,9,917,60,real
1159,10,7,4988,410,36,0.0003871250836706608,0,0,32,1,6,5,76,57,fake
1160,18,36,3506,677,91,0.0717760544816231,0,1,85,1,1,8,996,58,real
1161,14,48,1823,3380,0,0.067981812521997,0,0,876,0,1,3,567,67,real
1162,16,19,19853,226,25,0.0024403441368578437,0,0,11,1,3,4,988,22,fake
1163,11,11,19014,195,7,0.003783496488266912,0,0,18,1,6,1,52,58,fake
1164,18,3,15239,479,21,0.008375678660808569,0,0,45,1,2,2,238,85,fake
1165,12,20,9716,431,195,0.037300709987856076,1,0,463,0,0,0,960,80,real
1166,6,50,1241,3660,132,0.014878828384915289,0,0,451,1,4,3,822,73,real
1167,17,58,9847,4167,472,0.055838447757022194,1,0,518,0,3,1,453,77,real
1168,14,40,5841,1142,85,0.09173489015067489,1,1,846,1,3,1,243,74,real
1169,18,38,3009,1712,475,0.039147973033401576,1,0,695,1,2,0,208,49,real
1170,15,20,4278,36,4,0.0074124455702529665,0,0,21,0,6,9,506,85,fake
1171,12,10,4066,3200,278,2.4087451786647398e-05,1,1,929,1,4,1,857,49,real
1172,7,146,315,607,323,0.016851464345918422,1,1,116,1,4,3,41,42,real
1173,11,5,19422,410,1,0.009553757278069177,0,0,12,1,4,5,273,40,fake
1174,7,10,7470,227,4,0.0055917479874650605,0,0,20,1,3,6,122,71,fake
1175,19,126,9719,2660,125,0.09081895956965029,0,1,218,1,1,6,982,46,real
1176,11,22,13766,431,34,0.007477416516079946,0,0,7,1,3,6,839,22,fake
1177,18,21,5761,23,31,0.0027528338524262473,0,0,91,1,5,3,468,82,fake
1178,15,6,2387,151,43,0.006795778928953071,0,0,71,0,9,4,285,21,fake
1179,19,24,18025,405,18,0.007061512025362862,0,0,2,0,8,2,155,51,fake
1180,16,3,16146,334,38,0.008484153284195613,0,0,43,0,6,0,366,14,fake
1181,17,75,9652,1541,104,0.021202785050222897,0,1,304,0,2,7,15,74,real
1182,6,71,5659,4986,65,0.0029541968611493277,1,0,467,0,1,9,349,97,real
1183,14,108,3271,2692,442,0.04339352496313738,0,1,952,1,1,6,503,9,real
1184,10,11,9366,263,262,0.02778328995646543,1,1,993,0,3,8,117,18,real
1185,7,44,1829,3558,48,0.08699059338903209,0,1,740,0,1,9,934,13,real
1186,7,89,1352,3195,15,0.06049408131977551,0,0,88,1,2,3,781,17,real
1187,19,102,5570,1241,144,0.06140907379757017,1,1,10,0,3,4,80,87,real
1188,13,25,8210,494,3,0.005364035108750838,0,0,97,1,5,4,948,25,fake
1189,11,14,1574,333,22,0.00649005147595177,0,0,21,1,7,6,349,54,fake
1190,9,86,4216,4271,342,0.04450186837253553,1,1,802,0,0,8,683,16,real
1191,16,83,6290,1583,353,0.09995051897085167,1,1,164,0,1,7,109,24,real
1192,14,0,10913,64,45,0.002030488101048988,0,0,29,1,9,6,336,95,fake
1193,11,8,10210,200,18,0.007367590901264514,0,0,32,1,6,0,42,75,fake
1194,13,22,8796,294,25,0.008384117226401352,0,0,45,0,8,9,152,23,fake
1195,5,19,12612,98,49,0.005937377461864164,0,0,76,1,6,5,253,41,fake
1196,11,25,2456,54,25,0.001156744623741982,0,0,77,0,9,9,745,86,fake
1197,10,146,9105,3525,124,0.00031216513564096275,1,0,18,0,4,8,735,33,real
1198,14,83,9743,3413,318,0.03035101248781115,0,1,71,0,2,6,641,42,real
1199,18,7,2595,141,6,0.00312857356311943,0,0,59,0,8,0,689,48,fake
1200,16,75,2663,4690,40,0.047279334530158305,0,1,854,1,2,8,870,18,real
1201,13,11,8986,409,31,0.0047551465101129,0,0,3,1,8,2,226,63,fake
1202,5,142,7886,4019,185,0.08745052950380772,1,1,811,0,0,8,910,78,real
1203,17,6,14146,75,46,0.006771623914028342,0,0,39,0,2,3,983,92,fake
1204,8,1,9051,4501,379,0.09385855957785053,0,1,936,1,2,8,443,11,real
1205,13,28,8568,3184,334,0.00538982903937888,0,0,248,1,4,7,876,24,real
1206,8,104,2907,411,265,0.001217983541654144,1,0,193,1,3,6,843,61,real
1207,14,27,19513,288,32,0.0032032710786522546,0,0,51,1,9,3,738,64,fake
1208,7,74,4051,233,41,0.028935241022224625,1,1,325,1,1,8,63,36,real
1209,13,17,11042,333,43,0.008402910513391142,0,0,8,0,6,3,729,83,fake
1210,17,0,1831,157,25,0.0037178979136540356,0,0,46,0,5,0,951,77,fake
1211,6,8,11973,154,23,0.00042836347946960786,0,0,66,0,9,5,601,97,fake
1212,19,6,19501,445,22,0.00793994416669835,0,0,6,0,7,3,916,53,fake
1213,8,120,7126,3244,443,0.04401484472241325,0,1,123,1,0,9,901,83,real
1214,19,38,1794,235,264,0.05124285513766563,0,0,570,1,1,2,954,47,real
1215,10,27,3520,2287,113,0.06727136115004362,1,0,851,0,2,4,160,52,real
1216,6,13,19390,15,37,0.0064422316951104125,0,0,58,0,8,2,64,96,fake
1217,19,25,11763,91,25,0.008019564947306976,0,0,41,1,9,8,526,79,fake
1218,12,116,9200,4046,463,0.016620053680874547,0,1,491,0,4,5,457,57,real
1219,12,1,5438,219,291,0.03494741195326256,1,0,433,0,3,2,44,75,real
1220,5,92,6691,3737,47,0.07418064752461721,0,0,624,1,2,4,870,23,real
1221,16,130,6903,3938,306,0.07567049101114696,0,1,128,1,0,7,128,59,real
1222,7,143,9653,4999,96,0.06669053866842103,1,1,548,1,1,7,206,69,real
1223,14,93,9953,2813,374,0.02340281753068746,1,1,746,0,1,5,575,56,real
1224,13,39,4668,1119,94,0.058808624585469774,0,0,822,1,1,4,780,86,real
1225,9,1,7092,2036,325,0.0570689661576848,0,0,47,1,2,4,783,42,real
1226,10,80,6879,403,73,0.04842661981097255,1,0,505,0,4,0,864,18,real
1227,8,11,7617,853,335,0.054997898638386424,0,1,115,1,2,1,887,71,real
1228,14,64,7679,1534,67,0.04917906326236681,1,1,416,0,0,3,833,33,real
1229,6,54,6229,613,245,0.056545636607410826,1,1,767,0,1,5,523,3,real
1230,15,44,4544,591,405,0.07155059546211288,0,1,995,0,2,6,603,28,real
1231,12,100,5989,1949,76,0.010962819440343975,1,1,223,0,1,0,871,1,real
1232,15,61,8900,142,207,0.07496257521490238,0,0,636,1,0,7,431,63,real
1233,17,48,1322,2848,371,0.01358861501275942,1,0,949,0,3,0,961,47,real
1234,10,0,9488,477,44,0.003488898132668935,0,0,79,1,6,8,526,37,fake
1235,9,22,2948,3780,220,0.09760796862214677,0,1,672,1,3,3,695,86,real
1236,13,37,3207,2278,261,0.09569917688704416,1,0,958,1,1,6,148,48,real
1237,5,27,5306,985,409,0.006043654494056406,0,1,933,1,2,5,714,19,real
1238,9,20,7214,1823,330,0.04432534414749622,1,0,96,1,1,8,659,14,real
1239,10,12,7760,132,30,0.0001763019215264583,0,0,54,0,6,1,818,67,fake
1240,9,145,136,1553,476,0.04853448971344181,1,1,632,1,2,6,637,83,real
1241,10,98,5612,2845,258,0.08301772429995874,1,0,613,0,0,4,53,97,real
1242,10,118,1201,2748,307,0.09506117747428904,0,0,615,0,3,6,867,85,real
1243,11,72,2649,1367,73,0.06342526534515373,1,0,678,0,2,0,810,65,real
1244,8,121,1376,4144,124,0.0353905667211817,1,0,926,1,2,9,228,26,real
1245,18,29,9221,1326,187,0.06033255656445984,1,0,698,1,3,8,577,10,real
1246,15,107,6463,171,253,0.031200130610845034,0,0,32,1,0,0,763,99,real
1247,18,97,6681,1919,446,0.09098236408320604,0,0,493,1,1,4,917,77,real
1248,18,31,6693,1137,320,0.08704004631058371,0,1,66,0,1,7,267,70,real
1249,18,19,9910,176,5,0.0007375292365782793,0,0,76,1,3,0,522,43,fake
1250,19,40,8886,1668,234,0.03247989153803606,1,1,779,1,3,6,970,70,real
1251,12,62,2897,3135,473,0.029338967558297836,1,0,443,0,4,1,386,99,real
1252,11,22,9664,1973,249,0.003341799470505946,1,1,916,0,0,6,902,80,real
1253,13,103,4096,2299,331,0.08158208510252953,0,1,549,0,1,6,298,72,real
1254,11,14,6694,246,44,0.0011180078070082721,0,0,41,0,3,8,479,59,fake
1255,7,47,4190,899,344,0.03251329284002644,1,1,870,0,0,5,981,3,real
1256,7,56,2851,3071,71,0.04711103549977539,1,1,49,0,0,3,112,5,real
1257,19,117,9969,3639,234,0.08187379904546521,1,0,787,0,3,6,813,85,real
1258,12,99,6050,3199,323,0.01246142077075212,0,1,951,1,3,6,158,95,real
1259,9,123,3570,2758,155,0.08576559882418273,1,0,680,1,3,3,93,78,real
1260,8,4,1010,114,30,0.008051475781557018,0,0,48,0,7,1,941,83,fake
1261,12,4,5880,299,46,0.003014347543601573,0,0,96,0,8,8,35,37,fake
1262,19,55,5024,1451,114,0.03974879924226278,0,1,810,1,2,7,184,84,real
1263,10,13,17794,497,47,0.009978985094224627,0,0,70,0,3,4,744,52,fake
1264,6,46,1191,4233,227,0.03736408184666985,0,0,176,0,1,4,650,66,real
1265,8,13,11846,247,39,0.007583883964968853,0,0,27,0,4,0,431,63,fake
1266,16,13,15490,319,44,0.006011549530902318,0,0,47,0,3,8,663,7,fake
1267,15,145,3739,3866,244,0.0607266670101488,1,0,201,0,1,9,355,97,real
1268,8,125,5984,836,305,0.04766241605086289,1,0,945,1,3,7,311,53,real
1269,19,4,14517,481,44,0.009836194119964248,0,0,77,0,4,4,307,6,fake
1270,10,48,3306,3995,15,0.0032109580482058255,0,0,809,0,3,9,144,7,real
1271,10,112,1950,2102,437,0.06438679275551264,0,1,3,0,4,5,64,44,real
1272,5,37,5024,3189,426,0.07629488785115612,1,0,214,1,3,9,65,18,real
1273,18,10,17982,91,11,0.003163091883165179,0,0,23,1,9,9,383,54,fake
1274,12,18,18207,103,16,0.0016561556912117114,0,0,74,0,7,7,597,29,fake
1275,10,135,2997,2372,109,0.0729033742829494,0,0,980,0,4,5,840,83,real
1276,7,4,11589,330,25,0.007372729696513153,0,0,14,0,4,9,929,25,fake
1277,18,64,3169,1736,323,0.03326565998208915,1,0,560,0,1,3,348,63,real
1278,13,3,6217,352,2,0.0027808337878964164,0,0,61,1,9,2,466,68,fake
1279,6,131,691,276,65,0.0014079663282890677,0,1,764,1,0,6,364,13,real
1280,19,112,5264,847,166,0.0006957587303291213,0,0,199,0,3,1,141,32,real
1281,15,108,1083,4594,72,0.02401266204515199,0,1,916,0,1,6,502,27,real
1282,12,68,2397,4807,402,0.010080719713908526,1,1,601,1,3,0,563,51,real
1283,14,119,2703,696,399,0.026021136793575362,0,0,109,1,3,9,873,34,real
1284,7,14,8086,294,14,0.009610369280667573,0,0,67,0,7,4,119,28,fake
1285,17,66,4350,366,408,0.0028520024838648243,0,0,108,0,4,8,591,73,real
1286,16,20,13306,306,48,0.00988069312250171,0,0,76,0,5,0,805,72,fake
1287,9,44,7976,881,273,0.0008223131388891525,1,1,552,1,2,7,135,85,real
1288,10,3,2590,1983,406,0.07360821443370855,0,1,973,1,1,8,869,30,real
1289,14,106,7267,4657,372,0.015214788691951654,1,1,52,1,2,8,305,93,real
1290,10,6,1312,370,37,0.009264043950253539,0,0,25,1,3,7,188,9,fake
1291,8,49,6782,4428,138,0.08927959395898859,0,1,295,0,4,3,934,13,real
1292,7,4,12166,328,23,0.009447617629095448,0,0,65,1,6,6,819,82,fake
1293,8,29,7671,425,29,0.0061565481741636,0,0,96,1,8,0,895,64,fake
1294,5,124,7090,3401,323,0.0005339141969688543,1,0,844,1,1,6,206,38,real
1295,8,142,1995,4188,280,0.0984871566113602,0,0,721,0,3,5,782,22,real
1296,5,14,12930,75,43,0.0069211864956862995,0,0,24,1,2,4,110,31,fake
1297,16,29,3492,121,35,0.0009424615777269441,0,0,53,1,8,0,946,99,fake
1298,19,124,2191,4889,413,0.06592445370508719,0,1,465,1,1,7,582,42,real
1299,5,36,2306,2749,428,0.03447869286545365,0,1,258,0,3,9,192,62,real
1300,14,123,7174,2740,122,0.08936486490904809,1,0,646,1,2,0,933,64,real
1301,18,100,2607,1328,217,0.029151692815119236,1,0,634,0,2,0,818,74,real
1302,10,34,911,1545,376,0.05627115433422029,0,0,331,0,4,2,888,9,real
1303,9,86,6070,4794,60,0.00997309723438824,1,1,501,1,1,7,18,95,real
1304,18,133,9300,2453,99,0.09219556301327503,1,0,683,0,4,7,422,44,real
1305,15,17,1687,1782,306,0.014077045777121334,1,0,210,1,2,6,727,63,real
1306,19,13,11137,365,43,0.007630501597286889,0,0,73,0,6,4,943,40,fake
1307,8,23,17614,438,26,0.0020206336307689444,0,0,50,0,3,7,839,88,fake
1308,17,23,11864,410,21,0.008403260597043829,0,0,1,1,6,1,575,41,fake
1309,15,2,16346,180,1,0.009615318206110014,0,0,39,1,3,7,701,72,fake
1310,7,125,1258,3210,485,0.023213391280015618,0,1,238,0,0,1,113,50,real
1311,5,4,16224,256,6,0.0021237762916547333,0,0,74,0,8,9,135,20,fake
1312,10,11,15694,75,15,0.0007803111760562131,0,0,44,0,3,4,555,81,fake
1313,6,19,12646,77,23,0.0048389013926788986,0,0,94,0,6,3,686,92,fake
1314,12,67,7046,302,179,0.08099131203060905,0,0,767,1,1,0,954,70,real
1315,14,68,6497,1661,341,0.046020661815661536,0,0,908,0,3,4,819,42,real
1316,9,48,1068,4641,132,0.09037672613991066,0,1,553,0,3,6,279,33,real
1317,11,140,2058,4416,442,0.04098476731183501,1,1,500,1,4,0,475,92,real
1318,14,13,12775,43,29,0.00791549371948309,0,0,5,0,9,1,810,63,fake
1319,16,85,4258,2696,252,0.04771297673956833,0,1,791,1,4,8,127,57,real
1320,6,29,1043,10,43,0.007706401699435229,0,0,68,1,4,4,875,65,fake
1321,17,122,4613,2662,92,0.07751907692939058,1,0,592,1,2,6,101,52,real
1322,12,86,3563,2384,149,0.0526768907269492,0,1,51,0,1,1,621,99,real
1323,6,130,9963,2282,410,0.03167171220252161,1,0,112,1,0,6,494,88,real
1324,8,41,230,976,137,0.025815816765847835,0,1,873,1,0,6,96,6,real
1325,5,97,4828,899,207,0.0037747316967433387,1,0,301,1,4,6,243,7,real
1326,19,108,7202,3873,489,0.0583195161883046,0,1,90,0,2,4,922,9,real
1327,9,50,4633,3410,124,0.02299614154010342,1,0,229,0,4,8,133,61,real
1328,13,4,8532,160,47,0.006968185056565842,0,0,72,0,5,1,212,80,fake
1329,5,126,5628,4552,60,0.06538299638276777,1,1,755,0,1,3,41,34,real
1330,13,23,6384,399,45,0.008206959902347412,0,0,80,1,5,1,366,35,fake
1331,15,43,7219,1773,265,0.0752154892257666,0,0,135,1,4,7,472,99,real
1332,19,138,4586,3301,133,0.05035768963385915,0,0,457,1,0,0,973,20,real
1333,12,102,1881,2498,317,0.08940546052038867,1,0,601,0,3,8,560,58,real
1334,10,3,6615,281,0,0.0017498835259515267,0,0,65,1,5,4,103,87,fake
1335,11,128,1472,1568,388,0.08073709397924894,0,1,527,0,0,2,531,60,real
1336,7,91,5531,4700,377,0.06355934820081872,0,1,333,0,2,3,736,54,real
1337,18,20,3995,267,26,0.00651937757885946,0,0,79,0,5,0,417,35,fake
1338,19,124,8246,4016,190,0.09829449216202213,0,0,174,1,1,2,109,47,real
1339,5,140,7823,4449,378,0.027413616719193835,1,1,602,1,3,7,253,46,real
1340,9,15,14108,247,8,0.006056793158976498,0,0,88,0,9,1,67,87,fake
1341,18,97,5763,1429,186,0.04421541137865828,1,1,343,1,4,1,974,4,real
1342,16,138,7247,1488,318,0.005684057071238847,0,1,61,0,3,8,366,10,real
1343,16,16,7026,3924,366,0.09784944646717908,0,1,876,1,2,4,500,75,real
1344,6,98,6201,3752,88,0.05884335564164248,1,0,732,0,0,4,329,40,real
1345,18,81,1524,2966,186,0.05569520916641753,1,1,61,0,4,0,28,55,real
1346,9,103,2608,1392,306,0.065579627989972,1,0,819,0,1,5,366,73,real
1347,12,6,15407,125,6,0.0015343172375969316,0,0,15,1,2,7,126,40,fake
